Lead Origin,Lead Source,Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Tags,Lead Quality,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,A free copy of Mastering The Interview,Last Notable Activity,Lead_Score (%)
3.0,2,0,0,3.4452378336812,844,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,19,2,3,2,1,1,14.0,15.0,0,8,99.99173
3.0,2,0,0,3.4452378336812,1608,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.0,15.0,0,8,98.920876
3.0,2,0,0,3.4452378336812,1012,2.36281994946721,5,12,5,6,4,0,0,0,0,0,0,0,19,1,3,0,1,1,14.0,13.0,0,8,99.98727
3.0,2,0,0,0.0,0,0.0,5,12,9,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.0,16.0,0,4,99.51375
2.0,10,0,0,1.0,288,1.0,3,12,2,6,4,0,0,0,0,0,0,0,2,0,3,0,1,0,14.0,20.0,0,8,99.657
2.0,14,0,0,0.0,0,0.0,12,12,5,6,4,0,0,0,0,0,0,0,19,0,3,5,1,1,15.0,14.0,0,8,99.77715
0.0,11,0,0,4.0,1523,4.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,13.0,0,4,99.23697
0.0,3,0,0,3.0,7,3.0,3,12,10,4,4,0,0,0,0,0,0,0,19,1,3,0,1,0,14.0,18.0,0,8,98.09153
0.0,6,0,0,0.0,0,0.0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16.0,15.0,0,8,82.75051
1.0,1,0,0,2.0,1368,2.0,5,12,0,0,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,0,4,97.35983
1.0,3,0,0,3.0,94,1.5,5,12,10,3,4,0,0,0,0,0,0,0,19,0,3,0,1,0,14.0,20.0,0,4,99.5183
0.0,3,0,1,9.0,1482,3.0,5,12,10,2,4,0,0,0,0,0,0,0,19,3,4,0,1,1,15.0,16.0,0,8,99.492035
0.0,6,0,0,0.0,0,0.0,5,12,7,6,5,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,4,99.35927
2.0,10,0,0,0.0,0,0.0,3,12,12,6,4,0,0,0,0,0,0,0,19,0,3,5,1,0,14.0,19.0,0,2,99.46909
2.0,10,0,0,3.4452378336812,1743,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,0,14.0,17.0,0,8,99.95371
2.0,10,1,0,3.4452378336812,1952,2.36281994946721,2,12,4,6,4,0,0,0,0,0,0,0,19,0,3,5,1,0,14.0,19.0,0,8,99.40853
0.0,6,0,0,0.0,0,0.0,3,12,15,6,4,0,0,0,0,0,0,0,10,2,4,4,1,1,14.0,15.0,0,8,99.88887
1.0,3,0,0,7.0,472,1.75,7,12,7,9,4,0,0,0,0,0,0,0,19,2,3,0,1,0,14.0,20.0,1,8,98.886314
2.0,10,0,0,0.0,0,0.0,5,12,4,6,4,0,0,0,0,0,0,0,2,0,3,5,1,0,15.0,19.0,0,4,99.964355
0.0,11,0,0,2.0,25,1.0,5,12,7,6,4,0,0,0,0,0,0,0,19,1,2,5,1,1,14.0,13.0,0,4,99.92472
2.0,10,0,0,3.4452378336812,417,2.36281994946721,12,12,4,6,4,0,0,0,0,0,0,0,2,0,3,5,1,0,15.0,19.0,0,8,99.98219
0.0,6,0,0,0.0,0,0.0,5,12,1,6,4,0,0,0,0,0,0,0,19,1,4,4,1,1,15.0,15.0,0,4,99.9904
1.0,1,0,0,2.0,1499,2.0,5,12,4,6,4,0,0,0,0,0,0,0,19,1,3,1,1,0,14.0,18.0,0,4,99.995
2.0,10,0,0,0.0,0,0.0,5,12,10,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,15.0,20.0,0,4,99.975815
1.0,3,0,0,21.0,1885,3.5,5,12,1,6,4,0,0,0,0,0,0,0,19,0,3,0,0,0,16.0,20.0,1,4,99.991104
2.0,10,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,1,3,0,1,0,14.0,20.0,0,4,99.81414
0.0,3,0,0,1.0,491,1.0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,8,98.54232
1.0,1,0,0,2.0,1284,2.0,5,12,17,6,4,0,0,0,0,0,0,0,10,2,4,3,1,1,13.0,16.0,1,4,99.89096
1.0,3,0,0,4.0,363,4.0,5,12,17,1,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,4,74.32524
1.0,1,0,0,4.0,1588,4.0,5,34,17,6,4,0,0,0,0,0,0,0,19,1,4,2,0,0,16.0,17.0,1,4,99.97365
1.0,3,0,0,5.0,1328,2.5,10,12,13,4,4,0,0,0,0,0,0,0,19,0,3,0,1,0,15.0,20.0,0,10,99.98476
1.0,11,0,0,6.0,1505,6.0,10,12,7,6,4,0,0,0,0,0,0,0,19,2,4,1,0,1,16.0,15.0,1,10,85.625084
0.0,3,0,0,8.0,978,2.0,5,12,12,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15.0,16.0,1,4,99.21688
0.0,3,0,0,2.0,188,2.0,10,12,10,6,4,0,0,0,0,0,0,0,19,1,4,4,1,1,15.0,15.0,0,8,99.6426
0.0,3,0,0,4.0,811,1.33,3,35,12,6,5,0,0,0,0,0,0,0,2,1,3,0,1,0,14.0,18.0,1,2,99.99994
1.0,1,0,0,2.0,813,2.0,5,12,4,6,4,0,0,0,0,0,0,0,19,1,3,2,1,0,14.0,19.0,1,4,99.99924
0.0,3,0,0,3.0,213,1.5,3,12,4,6,4,0,0,0,0,0,0,0,19,1,4,4,1,1,13.0,15.0,0,8,99.04103
0.0,3,0,0,1.0,1203,1.0,1,12,7,6,4,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,18.0,0,8,99.81511
0.0,3,0,0,5.0,818,2.5,10,12,4,8,4,0,0,0,0,0,0,0,2,1,3,0,1,0,15.0,18.0,0,8,99.98724
1.0,7,0,0,5.0,1016,2.5,5,12,2,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,15.0,16.0,1,4,98.84563
1.0,1,0,0,4.0,1252,2.0,10,12,17,6,5,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,1,10,98.105865
1.0,7,0,0,3.0,1746,3.0,10,12,14,6,4,0,0,0,0,0,0,0,1,3,4,1,0,1,16.0,13.0,1,8,98.82422
0.0,3,0,0,2.0,1208,2.0,5,12,15,6,4,0,0,0,0,0,0,0,19,1,3,5,1,1,14.0,16.0,0,8,99.68418
0.0,3,0,0,5.0,1313,2.5,10,12,10,6,4,0,0,0,0,0,0,0,2,1,3,0,1,0,14.0,18.0,1,10,99.99305
1.0,1,0,0,2.0,340,2.0,5,12,4,6,4,0,0,0,0,0,0,0,19,2,4,2,1,0,14.0,17.0,1,4,94.537926
1.0,7,0,0,8.0,248,8.0,1,12,11,6,4,0,0,0,0,0,0,0,19,2,3,1,1,0,15.0,17.0,1,8,99.6813
2.0,14,0,0,0.0,0,0.0,5,12,4,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,15.0,18.0,0,4,99.99716
0.0,11,0,0,4.0,945,2.0,3,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,13.0,13.0,0,8,95.23543
2.0,10,0,0,3.0,1764,3.0,5,12,4,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,14.0,20.0,0,4,99.940636
0.0,7,0,0,3.0,1392,3.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15.0,15.0,0,4,76.85094
0.0,6,0,0,0.0,0,0.0,5,12,5,6,4,0,0,0,0,0,0,0,19,1,3,5,0,1,16.0,14.0,0,4,99.923096
1.0,3,0,0,5.0,444,5.0,5,12,1,2,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,0,4,95.794586
1.0,3,0,0,3.0,1160,3.0,12,12,10,1,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,8,99.30415
0.0,3,0,0,4.0,49,4.0,10,12,7,6,5,0,0,0,0,0,0,0,19,1,3,0,0,0,16.0,18.0,0,8,99.95603
1.0,3,0,0,4.0,1120,4.0,5,12,4,4,4,0,0,0,0,0,0,0,19,0,4,0,1,0,15.0,18.0,0,8,99.99411
1.0,3,0,0,3.0,779,3.0,5,12,7,8,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,0,4,97.09897
1.0,1,0,0,2.0,980,2.0,5,12,4,6,4,0,0,0,0,0,0,0,10,2,4,0,1,0,13.0,18.0,1,4,99.9946
1.0,7,0,0,5.0,1254,5.0,5,12,18,6,4,0,0,0,0,0,0,0,19,1,3,2,1,0,14.0,17.0,1,4,99.96881
0.0,3,0,0,3.0,981,3.0,5,12,7,6,5,0,0,0,0,0,0,0,19,1,0,1,1,1,14.0,15.0,0,4,99.999466
0.0,3,0,0,3.0,717,1.5,5,12,12,6,5,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,18.0,0,8,99.99884
1.0,3,0,0,8.0,1335,8.0,5,12,7,9,4,0,0,0,0,0,0,1,19,2,4,0,1,0,15.0,18.0,0,4,99.152664
1.0,3,0,0,8.0,1148,4.0,10,12,1,6,5,0,0,0,0,0,0,0,2,1,3,0,0,0,16.0,20.0,1,8,99.99903
1.0,3,0,0,9.0,1342,3.0,3,12,4,3,4,0,0,0,0,0,0,0,8,3,4,0,1,0,14.0,18.0,0,2,97.676285
1.0,1,0,0,4.0,1298,4.0,5,12,4,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,15.0,20.0,1,4,99.99845
1.0,3,0,0,6.0,294,6.0,10,12,4,8,4,0,0,0,0,0,0,0,19,2,4,0,0,0,16.0,18.0,0,10,97.330315
2.0,14,0,0,0.0,0,0.0,5,12,7,6,4,0,0,0,0,0,0,0,19,0,3,1,1,1,14.0,16.0,0,4,99.92182
0.0,3,0,0,2.0,1300,2.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,8,99.83541
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.06549
2.0,10,0,0,0.0,0,0.0,12,12,0,6,5,0,0,0,0,0,0,0,2,0,3,4,1,0,15.0,19.0,0,8,99.93643
2.0,10,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,2,0,4,4,1,0,14.0,17.0,0,4,99.75949
2.0,10,0,0,0.0,0,0.0,5,12,0,6,4,0,0,0,0,0,0,0,19,2,3,4,1,0,14.0,19.0,0,4,99.97291
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,4,90.50133
0.0,3,0,0,3.0,1007,1.5,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,9,99.99102
2.0,10,0,0,16.0,1570,5.33,10,12,15,6,5,0,0,0,0,0,0,0,2,2,4,4,0,0,17.0,17.0,0,10,99.99074
1.0,3,0,0,11.0,2069,5.5,5,12,1,6,5,0,0,0,0,0,0,0,19,2,4,0,0,0,16.0,18.0,1,4,99.94491
2.0,14,0,0,0.0,0,0.0,3,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,2,98.08869
0.0,3,0,0,6.0,442,6.0,1,12,10,6,5,0,0,0,0,0,0,0,19,1,4,4,1,1,15.0,15.0,0,8,99.99805
1.0,3,0,0,6.0,605,2.0,5,12,8,1,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.0,15.0,0,4,99.52983
0.0,3,0,0,2.0,1334,2.0,9,12,10,6,5,0,0,0,0,0,0,0,19,1,3,5,1,0,15.0,17.0,0,8,99.97558
2.0,3,1,0,3.4452378336812,1378,2.36281994946721,2,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,16.0,0,8,98.03359
0.0,7,0,0,2.0,454,2.0,1,12,15,6,5,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,8,97.884674
2.0,10,0,0,0.0,0,0.0,5,12,0,6,4,0,0,0,0,0,0,0,19,0,3,5,1,0,14.0,19.0,0,4,99.19899
0.0,11,0,0,13.0,1097,6.5,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,17.0,13.0,0,8,99.59495
2.0,10,0,0,0.0,0,0.0,5,12,7,6,4,0,0,0,0,0,0,0,2,1,3,1,1,0,15.0,18.0,0,8,99.99423
0.0,3,0,0,5.0,1577,5.0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,8,99.82178
2.0,10,0,0,0.0,0,0.0,5,12,4,6,4,0,0,0,0,0,0,0,19,0,3,5,1,0,15.0,19.0,0,4,99.8926
1.0,1,0,0,3.0,1662,3.0,10,12,17,6,4,0,0,0,0,0,0,0,19,2,3,0,1,0,15.0,20.0,1,8,99.944046
0.0,3,0,0,2.0,1142,1.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,4,99.95342
0.0,3,0,0,6.0,305,3.0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,9,99.014786
1.0,7,0,0,4.0,1652,4.0,5,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,1,4,99.5939
0.0,7,0,0,5.0,1092,5.0,8,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.0,15.0,0,8,99.05477
0.0,3,0,0,3.0,1126,1.5,5,12,6,6,4,0,0,0,0,0,0,0,19,1,3,5,1,1,15.0,14.0,0,4,99.99741
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,94.93594
1.0,1,0,0,7.0,834,3.5,5,12,9,6,4,0,0,0,0,0,0,0,19,1,3,5,1,0,14.0,19.0,1,4,99.99334
1.0,7,0,0,4.0,1104,4.0,5,12,6,6,4,0,0,0,0,0,0,0,19,3,4,3,1,1,15.0,13.0,1,4,87.6589
0.0,7,0,0,6.0,1276,3.0,5,12,7,6,4,0,0,0,0,0,0,0,19,1,3,1,0,1,16.0,16.0,0,4,99.994446
0.0,6,0,0,0.0,0,0.0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,8,98.559525
0.0,7,0,0,5.0,893,5.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,99.850746
1.0,3,0,0,4.0,638,4.0,12,12,8,9,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.0,15.0,0,12,99.83688
1.0,7,0,0,9.0,1047,9.0,5,12,6,6,5,0,0,0,0,0,0,0,19,1,4,6,1,1,15.0,14.0,1,4,99.9908
1.0,3,0,0,6.0,168,2.0,5,12,4,2,4,0,0,0,0,0,0,0,2,0,3,5,1,0,14.0,19.0,0,4,99.9947
1.0,3,0,0,4.0,854,4.0,5,12,10,9,5,0,0,0,0,0,0,0,19,2,4,2,1,0,14.0,17.0,0,4,99.40547
1.0,11,0,0,4.0,453,2.0,3,12,7,6,4,0,0,0,0,0,0,0,19,1,2,0,1,1,15.0,16.0,1,2,99.988914
1.0,3,0,0,6.0,1966,6.0,5,12,1,8,4,0,0,0,0,0,0,0,19,1,2,2,1,0,13.0,17.0,0,4,99.97926
1.0,1,0,0,18.0,59,2.57,5,12,1,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.0,16.0,1,4,98.38463
0.0,3,0,0,2.0,1585,2.0,5,12,12,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,15.0,16.0,0,4,99.99888
1.0,3,0,0,5.0,1169,5.0,5,12,4,3,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,0,8,98.32101
1.0,7,0,0,4.0,1425,4.0,12,12,4,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,1,8,98.66923
1.0,3,0,0,3.0,781,3.0,9,12,10,9,4,0,0,0,0,0,0,0,19,2,4,0,0,0,16.0,18.0,0,8,99.636444
0.0,3,0,0,3.0,117,1.5,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,8,98.40237
0.0,3,0,0,12.0,341,3.0,5,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,0,1,16.0,15.0,0,4,99.54751
2.0,14,1,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,8,99.64544
0.0,3,0,0,11.0,1551,2.75,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,8,99.98369
0.0,3,0,0,2.0,1499,1.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,4,99.12767
0.0,3,0,0,6.0,1117,6.0,5,12,4,3,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.0,15.0,0,8,99.75699
1.0,3,0,0,3.0,1224,3.0,5,12,10,2,5,0,0,0,0,0,0,0,19,2,4,5,1,0,15.0,17.0,0,8,99.87147
1.0,3,0,0,3.0,911,3.0,5,12,8,4,4,0,0,0,0,0,0,0,0,0,3,0,1,0,14.0,17.0,0,4,99.671814
2.0,6,0,0,2.0,1582,2.0,10,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,0,15.0,17.0,0,8,99.98574
1.0,1,0,0,5.0,1534,2.5,3,12,4,6,4,0,0,0,0,0,0,0,10,2,4,1,1,1,13.0,16.0,1,2,99.98957
0.0,3,0,0,2.0,1303,2.0,1,12,8,6,5,0,0,0,0,0,0,0,19,2,4,4,1,2,15.0,12.0,0,8,99.5016
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,0,15.0,17.0,0,8,99.86312
1.0,7,0,0,7.0,1471,3.5,5,12,18,3,4,0,0,0,0,0,0,0,2,0,3,0,1,0,15.0,18.0,1,4,99.999146
0.0,3,0,0,4.0,1048,1.33,5,12,12,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,15.0,16.0,0,4,99.99969
1.0,3,0,0,4.0,610,4.0,5,12,0,3,4,0,0,0,0,0,0,0,19,0,3,0,1,0,14.0,20.0,0,4,99.98325
1.0,3,0,0,2.0,1704,2.0,7,12,4,8,4,0,0,0,0,0,0,0,1,3,4,0,1,0,13.0,18.0,0,8,97.88757
1.0,1,0,0,10.0,918,3.33,5,12,4,6,5,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,1,4,99.62266
2.0,14,0,0,3.4452378336812,1186,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.0,15.0,0,8,99.96338
0.0,7,0,0,5.0,1418,5.0,5,12,0,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.0,16.0,0,8,99.84995
1.0,1,0,0,2.0,1613,2.0,5,12,7,6,5,0,0,0,0,0,0,0,19,2,3,3,1,0,15.0,18.0,1,4,99.91547
1.0,3,0,0,4.0,950,4.0,5,12,7,2,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,4,99.43025
0.0,1,0,0,3.0,492,3.0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,8,97.94205
1.0,7,0,0,4.0,1058,2.0,5,12,13,6,4,0,0,0,0,0,0,0,2,0,3,0,1,0,14.0,20.0,1,8,99.99682
1.0,1,0,0,4.0,1541,4.0,5,12,6,6,5,0,0,0,0,0,0,0,19,2,3,0,1,0,15.0,17.0,1,4,99.999
0.0,7,0,0,11.0,1700,11.0,5,12,5,6,0,0,0,0,0,0,0,0,19,2,4,4,0,2,16.0,12.0,0,4,99.93118
0.0,7,0,0,2.0,153,2.0,3,33,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,2,99.37977
0.0,6,0,0,2.0,1134,1.0,12,12,10,9,3,0,0,0,0,0,0,0,19,2,4,0,1,1,15.0,16.0,0,8,99.80955
1.0,3,0,0,4.0,1346,2.0,10,12,11,4,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.0,16.0,0,10,99.703636
0.0,7,0,0,5.0,912,2.5,5,12,12,6,4,0,0,0,0,0,0,0,1,3,2,0,1,1,13.0,16.0,1,4,99.08942
1.0,3,0,0,3.0,1995,3.0,7,12,8,3,4,0,0,0,0,0,0,0,1,3,4,2,1,1,14.0,14.0,0,8,98.821045
2.0,10,0,0,0.0,0,0.0,3,12,6,6,4,0,0,0,0,0,0,0,2,1,1,5,1,1,14.0,16.0,0,8,99.99375
0.0,7,0,0,4.0,1338,2.0,5,12,15,6,4,0,0,0,0,0,0,0,19,3,4,4,1,1,15.0,15.0,0,4,99.997185
2.0,14,0,0,3.4452378336812,1212,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,8,99.5567
0.0,3,0,0,3.0,837,3.0,1,23,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,8,99.457535
0.0,3,0,0,10.0,764,10.0,5,12,7,6,5,0,0,0,0,0,0,0,19,1,1,4,0,1,16.0,16.0,0,4,99.99678
1.0,7,0,0,6.0,1847,6.0,5,12,18,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,15.0,14.0,1,4,99.92838
1.0,1,0,0,3.0,954,3.0,12,33,1,6,4,0,0,0,0,0,0,0,19,2,4,2,1,0,14.0,17.0,1,8,96.73862
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,10,2,4,4,0,1,16.0,15.0,0,4,99.60283
1.0,1,0,0,4.0,941,2.0,5,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,1,4,94.56053
1.0,3,0,0,4.0,1758,4.0,12,12,4,7,4,0,0,0,0,0,0,0,19,2,4,0,1,0,13.0,18.0,0,12,98.2477
1.0,3,0,0,7.0,152,3.5,5,12,10,8,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,4,97.45531
0.0,11,0,0,11.0,1863,5.5,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,13.0,0,12,99.960014
1.0,7,1,0,8.0,1485,4.0,14,12,4,6,4,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,20.0,1,14,99.9986
1.0,11,0,0,6.0,1086,2.0,5,12,17,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,15.0,15.0,1,4,99.920265
1.0,3,0,0,7.0,1172,3.5,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,1,8,83.80455
1.0,1,0,0,7.0,219,2.33,3,33,7,6,4,0,0,0,0,0,0,0,1,3,4,1,1,1,14.0,16.0,1,2,78.723495
0.0,3,0,0,9.0,833,9.0,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,10,99.940155
0.0,3,0,0,3.0,970,3.0,12,12,10,6,4,0,0,0,0,0,0,0,19,2,3,4,1,1,15.0,16.0,0,8,99.99763
0.0,11,0,0,4.0,947,2.0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,13.0,0,9,99.96959
0.0,3,0,0,7.0,1212,3.5,5,12,10,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,15.0,16.0,0,4,99.99877
0.0,3,0,0,2.0,235,2.0,12,12,10,6,4,0,0,0,0,0,0,0,19,2,3,4,1,1,15.0,16.0,0,8,99.7818
1.0,3,0,0,7.0,1665,3.5,12,12,10,3,4,0,0,0,0,0,0,0,19,2,3,0,1,0,14.0,20.0,1,8,99.95614
1.0,1,0,0,6.0,1377,6.0,12,12,10,9,4,0,0,0,0,0,0,0,19,2,4,0,0,0,16.0,18.0,0,12,99.95206
1.0,1,0,0,1.0,315,1.0,1,12,8,6,4,0,0,0,0,0,0,0,19,1,4,0,1,1,15.0,15.0,1,8,98.64668
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,94.93594
1.0,1,0,0,2.0,321,2.0,5,12,4,6,4,0,0,0,0,0,0,0,19,2,3,0,1,0,15.0,20.0,0,4,99.30522
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.95271
1.0,3,0,0,5.0,814,5.0,9,12,10,3,4,0,0,0,0,0,0,0,19,2,4,2,1,0,15.0,17.0,0,8,97.88345
1.0,3,0,0,2.0,1089,2.0,5,12,17,3,4,0,0,0,0,0,0,0,19,0,3,5,1,0,14.0,19.0,0,4,99.96274
0.0,3,0,0,4.0,1394,4.0,5,12,10,6,4,0,0,0,0,0,0,0,19,2,3,4,1,1,15.0,16.0,0,4,99.942444
1.0,3,0,0,3.0,1451,3.0,5,12,4,9,4,0,0,0,0,0,0,0,1,2,4,0,1,0,14.0,18.0,0,4,82.34565
1.0,3,0,0,3.0,1134,3.0,12,12,6,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15.0,15.0,0,8,98.51495
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,8,96.31072
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,3,4,4,0,1,16.0,15.0,0,12,99.96481
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,0,15.0,17.0,0,8,99.86312
0.0,3,0,0,2.0,26,1.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,8,91.50063
0.0,6,0,0,0.0,0,0.0,5,12,11,6,4,0,0,0,0,0,0,0,19,0,3,5,1,1,15.0,16.0,0,4,99.31195
1.0,1,0,0,3.0,1826,3.0,12,12,12,6,4,0,0,0,0,0,0,0,19,2,4,4,1,0,15.0,17.0,0,12,99.99639
1.0,7,0,0,5.0,957,5.0,12,12,0,6,5,0,0,0,0,0,0,0,19,2,4,1,1,1,15.0,16.0,1,12,99.99598
0.0,6,0,0,0.0,0,0.0,5,12,10,6,4,0,0,0,0,0,0,0,19,0,3,5,0,0,16.0,17.0,0,4,81.643425
1.0,3,0,0,4.0,776,4.0,5,12,10,2,4,0,0,0,0,0,0,0,2,0,3,0,1,0,15.0,20.0,0,4,99.99945
1.0,1,0,0,2.0,330,2.0,5,12,17,6,4,0,0,0,0,0,0,0,14,3,4,2,1,0,13.0,17.0,1,4,92.52956
1.0,3,0,0,4.0,634,4.0,12,12,12,6,5,0,0,0,0,0,0,0,19,2,4,1,1,1,14.0,16.0,1,12,99.995995
0.0,11,0,0,4.0,1521,4.0,12,12,15,6,4,0,0,0,0,0,0,0,8,3,4,4,1,1,14.0,13.0,0,12,98.266464
1.0,11,0,0,4.0,1653,2.0,10,12,1,2,4,0,0,0,0,0,0,0,2,0,3,0,1,0,14.0,18.0,0,10,99.97962
0.0,6,0,0,0.0,0,0.0,9,12,12,6,5,0,0,0,0,0,0,0,19,2,3,4,0,1,16.0,16.0,0,8,99.667725
0.0,11,0,0,2.0,848,2.0,1,12,10,6,4,0,0,0,0,0,0,0,19,2,3,4,1,1,14.0,15.0,0,8,99.891045
