Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Tags,Lead Quality,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,A free copy of Mastering The Interview,Last Notable Activity
2,10,0,0,1,0,0,0,5,12,4,6,5,0,0,0,0,0,0,0,2,0,1,4,1,0,15,18,0,8
1,3,0,0,0,1,123,1,1,12,15,1,4,0,0,0,0,0,0,0,6,2,2,1,1,1,14,13,0,8
0,7,0,0,0,1,100,1,1,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,14,15,0,8
1,1,0,0,1,9,1164,4.5,5,12,5,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,15,1,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,4
1,1,0,0,1,1,1362,1,13,12,14,3,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14,14,0,8
0,1,0,0,0,7,1051,3.5,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,8
1,3,0,0,0,2,1816,2,1,12,15,9,4,0,0,0,0,0,0,0,8,2,4,5,1,0,14,17,0,8
1,1,0,0,0,7,74,2.33,13,12,4,2,4,0,0,0,0,0,0,0,14,3,4,0,1,0,13,18,0,8
0,7,0,0,0,13,54,6.5,5,12,15,6,4,0,0,0,0,0,0,0,14,3,4,4,1,1,15,15,0,4
1,1,0,0,1,3,1183,3,5,12,4,6,4,0,0,0,0,0,0,0,10,2,4,5,1,0,13,17,1,4
1,1,0,0,0,3,66,3,5,12,8,6,4,0,0,0,0,0,0,0,24,3,2,5,1,1,14,14,1,4
0,6,0,0,0,3,1122,1.5,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,4
1,7,0,0,0,6,135,6,5,12,17,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14,18,1,4
1,1,0,0,0,9,307,1.8,9,12,2,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14,18,1,8
1,7,0,0,0,12,28,6,5,12,9,6,4,0,0,0,0,0,0,0,8,2,4,1,1,1,14,16,1,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14,15,0,4
1,17,0,0,0,5,306,5,10,12,15,8,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14,13,0,8
1,1,0,0,1,7,116,7,5,12,7,6,4,0,0,0,0,0,0,0,19,1,4,0,1,0,15,18,1,4
1,1,0,0,0,2,1054,2,5,12,7,6,4,0,0,0,0,0,0,0,14,3,4,0,1,0,14,18,1,4
0,7,0,0,1,3,195,3,1,12,12,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15,15,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,8
1,3,0,0,1,3,732,3,5,12,12,3,5,0,0,0,0,0,0,0,19,2,4,5,1,0,14,17,0,4
0,6,0,0,0,7,1130,2.33,10,35,7,6,4,0,0,0,0,0,0,0,14,2,4,0,1,1,15,16,1,8
0,7,0,0,0,13,594,4.33,8,12,15,6,4,0,0,0,0,0,0,0,14,3,4,4,1,1,13,15,0,8
0,7,0,0,0,5,1117,5,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,4
0,11,0,0,0,14,354,14,13,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14,13,0,8
0,3,0,0,0,3,217,3,13,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,13,15,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,15,15,0,8
0,1,0,0,1,5,1837,2.5,5,12,4,6,4,0,0,0,0,0,0,0,19,0,3,5,1,0,14,17,0,4
1,3,0,0,0,1,302,1,1,12,7,2,4,0,0,0,0,0,0,0,8,2,4,5,1,0,14,17,0,8
1,3,0,0,0,6,32,6,10,12,7,9,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15,18,0,8
1,1,0,0,0,1,1226,1,1,12,7,6,4,0,0,0,0,0,0,0,24,3,4,6,1,0,14,17,1,8
1,3,0,0,0,4,144,4,5,12,12,2,4,0,0,0,0,0,0,0,19,2,4,2,1,0,13,17,0,4
0,7,0,0,1,2,631,1,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16,15,0,8
1,1,0,0,1,1,891,1,1,12,12,6,3,0,0,0,0,0,0,0,10,1,3,2,1,0,15,19,1,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,15,15,0,8
0,3,0,0,0,3,235,3,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
1,3,0,0,0,2,453,2,3,12,16,9,4,0,0,0,0,0,0,0,19,2,4,0,2,1,12,15,0,8
0,11,0,0,0,3,60,1.5,10,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,14,13,0,10
2,14,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,15,15,0,8
0,7,0,0,0,9,96,4.5,10,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,13,15,0,8
2,14,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14,15,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,8
0,11,0,0,1,11,825,11,9,12,4,6,5,0,0,0,0,0,0,0,19,1,3,5,0,1,17,15,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,9
0,1,0,0,0,11,10,5.5,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,2,1,12,15,0,10
2,10,0,0,1,3.4452378336812,1704,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,0,14,17,0,8
0,7,0,0,1,3,1154,1,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16,15,0,8
2,10,0,0,1,3.4452378336812,1262,2.36281994946721,5,12,12,6,4,0,0,0,0,0,0,0,19,0,3,2,1,0,14,19,0,8
2,10,0,0,1,0,0,0,5,12,0,6,5,0,0,0,0,0,0,0,19,2,3,4,1,0,14,19,0,4
1,11,0,0,1,6,104,3,5,12,7,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,15,15,1,4
0,3,0,0,0,3,331,3,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,13,15,0,4
1,3,0,0,0,5,294,2.5,5,12,5,9,4,0,0,0,0,0,0,0,24,3,4,0,2,1,12,15,0,4
0,7,0,0,0,5,345,5,5,1,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
0,3,0,0,0,2,172,2,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,11,15,0,8
1,3,0,0,1,4,228,4,5,12,0,9,4,0,0,0,0,0,0,0,19,1,3,5,1,0,14,19,0,4
1,7,0,0,0,5,26,5,5,12,6,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,15,14,1,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,8
0,11,0,0,0,4,436,4,3,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,12,13,0,2
1,17,0,0,0,5,1008,5,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,14,0,8
1,11,0,0,0,17,71,3.4,13,12,15,3,4,0,0,0,0,0,0,0,14,2,4,2,1,1,13,16,0,8
1,3,0,0,0,8,43,8,9,12,7,3,4,0,0,0,0,0,0,0,6,2,2,0,1,0,15,18,0,8
1,3,0,0,0,4,294,4,5,12,2,3,4,0,0,0,0,0,0,0,8,3,4,0,1,0,13,18,0,4
0,7,0,0,0,2,1528,1,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,9
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
0,11,0,0,0,1,213,1,1,12,15,6,4,0,0,0,0,0,0,0,8,3,2,4,1,1,14,13,0,8
1,7,0,0,1,4,31,1.33,5,12,12,6,5,0,0,0,0,0,0,0,19,2,3,1,1,0,15,18,1,4
0,3,0,0,0,3,389,3,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,12,15,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,8
0,3,0,0,0,4,97,4,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,8
1,1,0,0,0,13,194,13,5,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15,18,1,4
1,1,0,0,1,2,526,2,7,35,7,6,4,0,0,0,0,0,0,0,19,3,3,4,1,0,14,18,0,8
0,3,0,0,0,10,11,10,15,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,8,15,0,8
0,7,0,0,0,5,297,2.5,3,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,2
1,1,0,0,0,4,174,4,5,12,7,8,4,0,0,0,0,0,0,0,14,3,4,0,1,0,13,18,0,4
1,7,0,0,0,4,12,4,10,12,0,6,4,0,0,0,0,0,0,0,14,2,4,1,1,1,14,16,1,8
1,1,0,0,1,5,254,1.25,5,12,4,6,4,0,0,0,0,0,0,0,10,2,4,0,2,0,12,18,1,4
2,10,0,0,1,3.4452378336812,803,2.36281994946721,5,12,7,6,4,0,0,0,0,0,0,0,19,1,3,0,1,0,14,20,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,8
1,3,0,0,1,4,595,4,10,12,0,3,4,0,0,0,0,0,0,0,19,3,4,5,1,0,15,17,0,8
0,11,0,0,0,7,250,2.33,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,13,0,4
1,3,0,0,0,11,1189,11,5,12,7,3,4,0,0,0,0,0,0,0,14,3,4,0,1,0,15,18,0,4
1,3,0,0,0,5,73,5,5,12,8,3,4,0,0,0,0,0,0,0,14,2,4,0,1,1,14,15,0,4
1,1,0,0,0,3,491,3,5,12,2,6,5,0,0,0,0,0,0,0,8,1,3,0,1,0,14,20,1,8
0,3,1,0,1,7,1281,1.75,2,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15,15,0,1
0,7,0,0,1,3,117,3,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15,15,0,8
0,3,0,0,0,5,1493,1.67,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
1,3,0,0,1,5,263,2.5,5,12,10,3,4,0,0,0,0,0,0,0,19,2,4,0,0,0,16,18,0,4
0,3,0,0,0,7,207,3.5,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
1,3,0,0,0,4,67,4,10,12,0,3,4,0,0,0,0,0,0,0,14,3,4,0,1,0,15,18,0,8
0,11,0,0,0,6,866,3,5,34,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14,13,0,4
1,7,0,0,0,6,419,6,13,12,17,6,4,0,0,0,0,0,0,0,24,3,4,0,1,0,13,18,1,8
0,7,0,0,0,11,188,5.5,3,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,2
0,3,0,0,0,2,362,2,3,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,2,1,12,15,0,8
1,3,0,0,0,3,199,3,7,12,7,4,4,0,0,0,0,0,0,0,4,2,4,0,2,0,9,18,0,8
0,3,0,0,1,10,556,5,9,12,4,2,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,16,0,8
0,11,0,0,1,5,1536,5,5,12,7,6,5,0,0,0,0,0,0,0,19,1,3,5,1,1,14,15,0,4
0,3,0,0,1,4,1088,4,10,12,17,9,5,0,0,0,0,0,0,0,19,0,3,0,0,0,16,18,0,8
1,11,0,0,1,6,863,6,5,12,12,6,4,0,0,0,0,0,0,0,19,1,3,5,0,0,16,17,1,4
1,1,1,0,0,4,1410,4,2,12,10,6,4,0,0,0,0,0,0,0,8,2,4,4,1,0,13,17,0,8
0,7,1,0,0,8,76,8,2,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,13,15,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,4
1,1,0,0,0,6,209,3,10,12,5,6,4,0,0,0,0,0,0,0,14,3,4,2,1,1,15,14,1,8
1,3,0,0,0,5,58,5,5,12,4,3,4,0,0,0,0,0,0,0,14,3,4,0,1,0,13,18,0,4
0,3,0,0,0,6,90,2,10,12,15,6,4,0,0,0,0,0,0,0,8,3,4,4,1,1,14,15,0,8
0,7,0,0,1,7,950,2.33,5,12,7,6,4,0,0,0,0,0,0,0,19,2,3,4,1,1,15,16,0,4
0,6,0,0,0,0,0,0,5,12,5,6,4,0,0,0,0,0,0,0,8,1,3,1,1,1,14,13,0,8
1,3,0,0,0,8,149,2,9,12,4,8,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14,18,1,9
1,1,0,0,0,4,3,4,9,12,9,4,4,0,0,0,0,0,0,0,6,3,4,1,1,1,15,16,1,8
1,1,0,0,1,7,901,7,5,12,10,3,4,0,0,0,0,0,0,0,19,1,3,0,0,0,16,20,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,15,15,0,8
0,11,0,0,0,6,110,3,3,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,13,0,2
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,15,0,4
2,10,0,0,1,0,0,0,5,12,0,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,14,20,0,4
0,3,0,0,0,3,445,3,3,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,2,1,12,15,0,8
1,3,0,0,0,7,1939,2.33,5,12,11,3,4,0,0,0,0,0,0,0,1,3,4,0,1,0,13,17,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,3,2,4,4,2,1,12,15,0,8
0,3,0,0,0,3,199,1.5,5,12,0,6,4,0,0,0,0,0,0,0,3,1,3,5,2,0,10,17,0,8
0,1,0,0,0,1,633,1,1,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,8
0,3,0,0,0,4,457,2,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,13,15,0,8
0,11,0,0,0,4,86,4,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,13,0,8
1,3,0,0,0,7,57,2.33,5,12,1,2,4,0,0,0,0,0,0,0,19,2,4,0,1,0,13,18,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14,15,0,8
1,7,0,0,1,21,1113,2.63,5,12,12,6,4,0,0,0,0,0,0,0,19,1,4,0,1,0,15,18,1,4
0,11,0,0,0,4,237,4,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,12,13,0,4
1,3,0,0,0,2,43,2,7,12,4,8,4,0,0,0,0,0,0,0,8,2,3,0,2,0,12,20,0,8
2,10,0,0,1,3.4452378336812,43,2.36281994946721,5,12,11,6,4,0,0,0,0,0,0,0,19,2,3,0,1,0,14,19,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,21,2,4,4,1,1,15,15,0,8
2,3,0,0,1,0,0,0,5,12,17,6,4,0,0,0,0,0,0,0,19,0,1,5,1,0,15,18,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,15,15,0,8
0,7,0,0,0,2,1366,2,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,8
2,10,0,0,1,0,0,0,3,12,7,6,4,0,0,0,0,0,0,0,2,1,3,0,1,0,15,20,0,2
0,7,0,0,0,3,124,3,1,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,8
0,3,0,0,0,2,135,2,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
1,11,0,0,1,5,1216,2.5,5,2,9,6,5,0,0,0,0,0,0,0,19,2,4,1,1,1,15,15,1,4
1,1,0,0,0,3,35,3,5,12,7,6,4,0,0,0,0,0,0,0,14,2,4,0,1,0,13,18,1,4
0,6,0,0,1,0,0,0,13,12,4,6,4,0,0,0,0,0,0,0,19,1,3,1,0,1,16,16,0,13
1,3,0,0,0,4,157,4,5,12,12,3,4,0,0,0,0,0,0,0,19,2,4,2,1,0,14,17,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,8,3,2,4,1,1,15,14,0,8
0,11,0,0,0,3,170,1.5,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,12,13,0,4
0,7,0,0,0,4,71,4,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,11,15,0,8
1,7,0,0,0,5,811,5,5,12,12,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15,18,1,4
2,10,0,0,1,3.4452378336812,972,2.36281994946721,5,12,5,6,5,0,0,0,0,0,0,0,19,1,3,0,1,0,14,17,0,8
0,11,0,0,0,10,278,5,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,13,0,10
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,4
0,11,0,0,0,5,809,5,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,13,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,9
2,10,0,0,1,3.4452378336812,781,2.36281994946721,5,12,17,6,4,0,0,0,0,0,0,0,19,1,3,0,1,0,14,20,0,8
1,3,0,0,1,4,1226,4,5,12,4,7,4,0,0,0,0,0,0,0,19,1,3,0,1,0,13,20,0,4
1,3,0,0,0,5,1469,2.5,3,12,14,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,2
0,11,0,0,0,5,253,1.67,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,13,0,4
2,14,0,0,1,0,0,0,5,12,7,6,4,0,0,0,0,0,0,0,2,0,1,0,1,0,15,18,0,8
1,7,0,0,1,4,1378,4,8,12,7,6,4,0,0,0,0,0,0,0,19,2,4,4,1,0,14,17,0,8
0,11,0,0,0,10,66,10,5,12,15,6,4,0,0,0,0,0,0,0,8,3,4,4,1,1,14,13,0,8
1,3,0,0,0,4,372,4,10,12,7,4,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15,18,0,8
0,7,0,0,1,3,1636,1.5,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,10
0,3,0,0,0,2,376,2,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,12,15,0,4
1,3,0,0,1,1,214,1,1,12,17,3,4,0,0,0,0,0,0,0,19,2,4,1,1,1,15,16,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,8
0,6,1,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,8
1,7,0,0,0,8,93,8,5,12,3,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14,13,1,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
1,1,0,0,0,3,365,3,5,12,8,6,4,0,0,0,0,0,0,0,14,2,4,0,1,1,13,15,1,4
1,3,0,0,1,6,274,2,5,12,10,9,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15,18,0,4
0,11,0,0,0,4,179,4,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,13,0,4
1,3,0,0,0,15,753,15,13,12,0,6,4,0,0,0,0,0,0,0,14,2,4,0,1,0,14,18,1,8
1,1,0,0,0,3,1346,3,5,12,7,6,4,0,0,0,0,0,0,0,19,2,4,2,1,0,13,17,1,4
0,3,0,0,0,7,277,3.5,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,13,15,0,4
0,3,0,0,0,2,90,2,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,2,1,12,15,0,8
1,3,0,0,1,9,1289,2.25,5,12,8,6,5,0,0,0,0,0,0,0,2,0,3,0,1,0,15,17,1,4
0,11,0,0,0,8,246,2.67,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,13,0,4
1,3,0,0,0,11,116,3.67,10,12,10,8,4,0,0,0,0,0,0,0,19,2,4,2,1,0,13,17,0,10
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,4
1,3,0,0,1,5,472,5,8,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14,18,1,7
0,3,0,0,0,2,395,1,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,10,15,0,4
0,6,0,0,0,0,0,0,13,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,13
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,15,0,8
1,1,1,0,1,4,1354,4,14,12,1,2,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14,18,1,14
1,7,0,0,1,5,1102,5,5,12,7,3,4,0,0,0,0,0,0,0,19,1,4,0,1,0,14,18,1,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,0,2,4,4,0,1,17,15,0,8
0,3,0,0,0,2,1268,2,5,12,15,6,4,0,0,0,0,0,0,0,14,3,4,4,2,1,12,15,0,4
0,7,0,0,1,5,1354,2.5,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14,15,0,8
0,11,0,0,1,3,1561,1.5,8,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,13,13,0,8
1,3,0,0,1,10,1128,1.43,5,12,10,9,4,0,0,0,0,0,0,0,19,0,3,0,1,0,15,20,1,4
0,7,0,0,1,4,1341,2,5,12,15,6,4,0,0,0,0,0,0,0,8,4,4,4,1,1,15,15,0,4
1,3,0,0,0,2,250,2,7,12,10,3,4,0,0,0,0,0,0,0,19,2,4,5,2,0,12,17,0,8
0,7,0,0,0,2,250,2,5,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,13,15,0,4
0,7,0,0,0,2,248,2,5,10,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,13,15,0,4
1,1,1,0,0,2,402,2,14,35,11,6,4,0,0,0,0,0,0,0,14,3,4,3,2,1,12,15,0,14
0,11,0,0,0,1,235,1,1,12,15,6,4,0,0,0,0,0,0,0,14,3,4,4,1,1,14,13,0,8
0,7,0,0,0,6,125,3,5,12,15,6,4,0,0,0,0,0,0,0,1,3,4,4,1,1,13,15,0,4
0,7,0,0,0,2,236,2,1,12,15,6,4,0,0,0,0,0,0,0,14,3,4,4,1,1,14,15,0,8
0,11,0,0,0,9,110,9,5,12,15,6,4,0,0,0,0,0,0,0,1,3,4,4,1,1,14,13,0,4
0,7,1,0,0,7,265,3.5,2,12,15,6,4,0,0,0,0,0,0,0,22,2,4,4,2,1,12,15,0,1
1,3,0,0,0,7,109,7,5,12,10,4,4,0,0,0,0,0,0,0,14,2,4,0,1,0,13,18,0,4
1,3,0,0,0,3,98,3,5,12,0,9,4,0,0,0,0,0,0,0,14,2,4,0,1,0,14,18,0,8
1,11,0,0,0,7,315,3.5,5,26,12,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,13,15,1,4
0,3,0,0,0,2,339,2,13,12,11,9,4,0,0,0,0,0,0,0,24,3,4,0,1,1,13,15,0,8
1,1,0,0,0,3,211,3,5,12,10,6,4,0,0,0,0,0,0,0,24,3,4,0,1,0,14,18,1,4
1,1,0,0,1,2,703,2,5,12,4,6,4,0,0,0,0,0,0,0,14,2,4,0,1,0,13,18,1,4
1,7,0,0,0,13,408,6.5,5,12,6,6,4,0,0,0,0,0,0,0,8,2,4,0,0,1,16,15,1,4
0,11,0,0,0,11,366,3.67,5,12,15,6,4,0,0,0,0,0,0,0,8,1,3,5,1,1,15,15,0,8
1,7,1,0,0,5,106,5,13,34,18,6,4,0,0,0,0,0,0,0,14,3,4,0,1,1,13,16,0,8
1,3,0,0,1,2,1099,2,12,12,15,8,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14,18,0,8
0,7,0,0,0,11,306,11,10,12,16,6,4,0,0,0,0,0,0,0,19,2,4,5,0,2,16,12,1,8
0,3,0,0,0,9,290,3,10,12,12,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14,15,1,10
0,7,0,0,0,11,220,11,10,12,12,6,4,0,0,0,0,0,0,0,19,2,4,5,0,1,16,15,1,8
1,3,0,0,1,8,235,8,5,12,10,4,4,0,0,0,0,0,0,0,19,1,3,0,1,0,15,20,0,8
1,1,0,0,0,6,25,3,5,12,12,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,13,16,1,4
0,7,0,0,0,7,463,3.5,13,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,13,15,0,8
1,1,0,0,0,2,398,2,5,23,7,6,4,0,0,0,0,0,0,0,14,3,4,1,1,1,14,16,1,4
0,7,0,0,0,3,623,3,5,12,15,6,4,0,0,0,0,0,0,0,8,3,4,4,1,1,14,15,0,4
1,3,0,0,0,4,281,4,5,12,10,9,4,0,0,0,0,0,0,0,14,2,4,0,1,0,14,18,0,4
1,1,0,0,0,3,46,3,3,12,4,6,4,0,0,0,0,0,0,0,0,3,4,0,0,0,16,18,1,2
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,8,4,3,4,1,1,15,16,0,8
1,3,0,0,1,9,1468,9,10,12,2,3,4,0,0,0,0,0,0,0,19,1,3,0,0,0,16,20,0,8
1,7,1,0,0,5,615,2.5,2,12,14,6,4,0,0,0,0,0,0,0,12,3,4,1,1,1,15,13,1,1
0,3,0,0,0,6,424,3,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,8
1,3,0,0,0,4,3,4,5,12,17,0,4,0,0,0,0,0,0,0,19,2,4,2,1,0,14,17,0,4
0,11,0,0,0,3,64,3,5,12,15,6,4,0,0,0,0,0,0,0,24,2,4,4,1,1,14,13,0,8
1,1,0,0,1,2,107,2,5,12,2,3,4,0,0,0,0,0,0,0,19,2,3,1,1,0,15,18,0,4
0,11,0,0,0,3,150,1.5,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,13,0,4
